1745007013005,CHIRPOTI MAAL
1745007014001,SARASDOLI
1745007015001,PADRIYA
1745007015002,FATEHPUR
1745007016001,JHARNANEJHAR
1745007016002,JHARNANEJHAR REYAT
1745007016003,KHAREDA REYAT
1745007017002,KOSAMGHAT
1745007017003,SARASDOLI REYAT
1745007017004,MOHGAUN REYAT
1745007017005,SALIYA VANGRAM
1745007018001,KENRI MAAL
1745007019001,JAITPURI
1745007019002,KACHARI
1745007020001,PIPRIYA
1745007020002,BHANPUR REYAT
1745007020003,SILCHAR REYAT
1745007021001,MENRI REYAT
1745007021002,HATHDOL
1745007021003,PINDRAI MAAL
1745007021004,CHIRPANI VANGRAM
1745007021005,PINDRAI REYAT
1745007022001,BHADUR MAAL
1745007022002,CHIRPANI 
1745007023001,KANHARI
1745007023002,TENDUDIAH MAAL
1745007023003,TENDUDIAH REYAT
1745007024001,CHAUBISA MAAL
1745007024002,CHAUBISA REYAT
1745007024003,MURLA PANNI
1745007025001,RADHO PUR
1745007025002,RADHOPUR MAAL
1745007025003,PONDIMAAL
1745007026001,RAYEE
1745007027001,KHARGWARA
1745007027002,KUKRA
1745007028001,BHODASAAJ MAAL
1745007028002,BHODASAAJ RAIYAT
1745007028003,GHUJYAARI
1745007029001,UMARIA REYAT
1745007029002,UMARIA MAAL
1745007029003,GHATA MAAL
1745007029004,GHATA REYAT
1745007030001,BHALWARA
1745007030002,KAONDACHIR
1745007030003,TALA
1745007031001,KALGITOLA
1745007031002,KALGITOL REYAT
1745007031003,MARYAARI
1745007032001,KHAJWARA
1745007032002,SURGAUN
1745007033001,SUKHLORI
1745007033002,KHAMDARIA MAAL
1745007033003,KHAMMARIYA VANGRAM
1745007033004,RAKHI
1745007034001,HARTOL VANGRAM 
1745007034002,DHANGAUN
1745007035001,BULDAMAAL
1745007035002,BULDAMAAL REYAT
1745007035003,PINDRUKHI MAAL
1745007035004,PINDRUKHI REYAT
1745007035005,AMARPUR VANGRAM
1745007036001,KEWALADR
1745007036002,GILLADI
1745007036003,DADARGHUGARI VANGRAM
1745007037001,MASSORGHUGHARI
1745007037002,KHAIPANNI
1745007037003,JHAMJHOLA VANGRAM
1745007038001,SARANGPUR
1745007038002,KENRI REYAT
1745007039001,PHULWAHI
1745007039002,HIRADEPUR VANGRAM
1745007039003,BARDAGIRI VANGRAM
1745007040001,PADRITOLA MAAL
1745007040002,PADRITOLA REYAT
1745007040003,HARTOLA REYAT
1745007041001,KHAMHARIYA MAAL
1745007041002,SIDHO REYAT
1745007041003,SIDHO MAAL
1745007042001,PAYALI
1745007042002,DEWARGAR
1745007043001,JARGUDA
1745007043002,GGHAGHARI MAAL
1745007043003,GGHAGHARI REYAT
